Zip Code,Sub District,District,Jenis,City,Regency
17710,Sumberurip,Pebayuran,Kab.,Bekasi,Jawa Barat
17720,Jaya Bakti,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Jaya Laksana,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Lenggah Jaya,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Lenggah Sari,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Setia Jaya,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Setialaksana,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Sindang Jaya,Cabangbungin,Kab.,Bekasi,Jawa Barat
17720,Sindangsari,Cabangbungin,Kab.,Bekasi,Jawa Barat
17730,Jayasakti,Muara Gembong,Kab.,Bekasi,Jawa Barat
17730,Pantai Bahagia,Muara Gembong,Kab.,Bekasi,Jawa Barat
17730,Pantai Bakti,Muara Gembong,Kab.,Bekasi,Jawa Barat
17730,Pantai Harapan Jaya,Muara Gembong,Kab.,Bekasi,Jawa Barat
17730,Pantai Mekar,Muara Gembong,Kab.,Bekasi,Jawa Barat
17730,Pantai Sederhana,Muara Gembong,Kab.,Bekasi,Jawa Barat
16110,Ciadeg,Cigombong,Kab.,Bogor,Jawa Barat
16110,Ciburayut,Cigombong,Kab.,Bogor,Jawa Barat
16110,Ciburuy,Cigombong,Kab.,Bogor,Jawa Barat
16110,Cigombong,Cigombong,Kab.,Bogor,Jawa Barat
16110,Cisalada,Cigombong,Kab.,Bogor,Jawa Barat
16110,Srogol,Cigombong,Kab.,Bogor,Jawa Barat
16110,Tugujaya,Cigombong,Kab.,Bogor,Jawa Barat
16110,Watesjaya,Cigombong,Kab.,Bogor,Jawa Barat
16119,Pasir Jaya,Cigombong,Kab.,Bogor,Jawa Barat
16120,Babakan,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Cibentang,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Cibeuteung Muara,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Cibeuteung Udik,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Cihoe (Cihowe),Ciseeng,Kab.,Bogor,Jawa Barat
16120,Ciseeng,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Karihkil,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Kuripan,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Parigi Mekar,Ciseeng,Kab.,Bogor,Jawa Barat
16120,Putat Nutug,Ciseeng,Kab.,Bogor,Jawa Barat
16310,Atang Senjaya,Kemang,Kab.,Bogor,Jawa Barat
16310,Bantarjaya,Ranca Bungur,Kab.,Bogor,Jawa Barat
16310,Bantarsari,Ranca Bungur,Kab.,Bogor,Jawa Barat
16310,Bojong,Kemang,Kab.,Bogor,Jawa Barat
16310,Candali,Ranca Bungur,Kab.,Bogor,Jawa Barat
16310,Jampang,Kemang,Kab.,Bogor,Jawa Barat
16310,Kemang,Kemang,Kab.,Bogor,Jawa Barat
16310,Mekarsari,Ranca Bungur,Kab.,Bogor,Jawa Barat
16310,Pabuaran,Kemang,Kab.,Bogor,Jawa Barat
16310,Parakan Jaya,Kemang,Kab.,Bogor,Jawa Barat
16310,Pasirgaok,Ranca Bungur,Kab.,Bogor,Jawa Barat
16310,Pondok Udik,Kemang,Kab.,Bogor,Jawa Barat
16310,Rancabungur,Ranca Bungur,Kab.,Bogor,Jawa Barat
16310,Semplak Barat,Kemang,Kab.,Bogor,Jawa Barat
16310,Tegal,Kemang,Kab.,Bogor,Jawa Barat
16330,Bojong Indah,Parung,Kab.,Bogor,Jawa Barat
16330,Bojong Sempu,Parung,Kab.,Bogor,Jawa Barat
16330,Cogreg,Parung,Kab.,Bogor,Jawa Barat
16330,Iwul,Parung,Kab.,Bogor,Jawa Barat
16330,Jabon Mekar,Parung,Kab.,Bogor,Jawa Barat
16330,Pamagersari,Parung,Kab.,Bogor,Jawa Barat
16330,Parung,Parung,Kab.,Bogor,Jawa Barat
16330,Waru,Parung,Kab.,Bogor,Jawa Barat
16330,Warujaya,Parung,Kab.,Bogor,Jawa Barat
16340,Cibadung,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Cibinong,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Cidokom,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Curug,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Gunung Sindur,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Jampang,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Pabuaran,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Padurenan,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Pengasinan,Gunung Sindur,Kab.,Bogor,Jawa Barat
16340,Rawakalong,Gunung Sindur,Kab.,Bogor,Jawa Barat
16350,Cibodas,Rumpin,Kab.,Bogor,Jawa Barat
16350,Cidokom,Rumpin,Kab.,Bogor,Jawa Barat
16350,Cipinang,Rumpin,Kab.,Bogor,Jawa Barat
16350,Gobang,Rumpin,Kab.,Bogor,Jawa Barat
16350,Kampung Sawah,Rumpin,Kab.,Bogor,Jawa Barat
16350,Kerta Jaya,Rumpin,Kab.,Bogor,Jawa Barat
16350,Leuwibatu,Rumpin,Kab.,Bogor,Jawa Barat
16350,Mekar Sari,Rumpin,Kab.,Bogor,Jawa Barat
16350,Mekarjaya,Rumpin,Kab.,Bogor,Jawa Barat
16350,Rabak,Rumpin,Kab.,Bogor,Jawa Barat
16350,Rumpin,Rumpin,Kab.,Bogor,Jawa Barat
16350,Sukamulya,Rumpin,Kab.,Bogor,Jawa Barat
16350,Sukasari,Rumpin,Kab.,Bogor,Jawa Barat
16350,Taman Sari,Rumpin,Kab.,Bogor,Jawa Barat
16360,Cibunar,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Cikuda,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Dago,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Gintung Cilejet,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Gorowong,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Jagabaya,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Jagabita,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Kabasiran,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Lumpang,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Parungpanjang,Parung Panjang,Kab.,Bogor,Jawa Barat
16360,Pingku,Parung Panjang,Kab.,Bogor,Jawa Barat
16370,Babakan,Tenjo,Kab.,Bogor,Jawa Barat
16370,Batok,Tenjo,Kab.,Bogor,Jawa Barat
16370,Bojong,Tenjo,Kab.,Bogor,Jawa Barat
16370,Cibitung Tengah,Tenjolaya,Kab.,Bogor,Jawa Barat
16370,Cilaku,Tenjo,Kab.,Bogor,Jawa Barat
16370,Cinangneng,Tenjolaya,Kab.,Bogor,Jawa Barat
16370,Ciomas,Tenjo,Kab.,Bogor,Jawa Barat
16370,Gunung Malang,Tenjolaya,Kab.,Bogor,Jawa Barat
16370,Singabangsa,Tenjo,Kab.,Bogor,Jawa Barat
16370,Singabraja,Tenjo,Kab.,Bogor,Jawa Barat
16370,Situ Daun,Tenjolaya,Kab.,Bogor,Jawa Barat
16370,Tapos,Tenjo,Kab.,Bogor,Jawa Barat
16370,Tapos 1,Tenjolaya,Kab.,Bogor,Jawa Barat
16370,Tapos 2,Tenjolaya,Kab.,Bogor,Jawa Barat
16370,Tenjo,Tenjo,Kab.,Bogor,Jawa Barat
16610,Ciapus,Ciomas,Kab.,Bogor,Jawa Barat
16610,Ciomas,Ciomas,Kab.,Bogor,Jawa Barat
16610,Ciomas Rahayu,Ciomas,Kab.,Bogor,Jawa Barat
16610,Kota Batu,Ciomas,Kab.,Bogor,Jawa Barat
16610,Laladon,Ciomas,Kab.,Bogor,Jawa Barat
16610,Mekarjaya,Ciomas,Kab.,Bogor,Jawa Barat
16610,Padasuka,Ciomas,Kab.,Bogor,Jawa Barat
16610,Pagelaran,Ciomas,Kab.,Bogor,Jawa Barat
16610,Parakan,Ciomas,Kab.,Bogor,Jawa Barat
16610,Pasireurih,Tamansari,Kab.,Bogor,Jawa Barat
16610,Sirnagalih,Tamansari,Kab.,Bogor,Jawa Barat
16610,Sukaharja,Ciomas,Kab.,Bogor,Jawa Barat
16610,Sukajadi,Tamansari,Kab.,Bogor,Jawa Barat
16610,Sukajaya,Tamansari,Kab.,Bogor,Jawa Barat
16610,Sukaluyu,Tamansari,Kab.,Bogor,Jawa Barat
16610,Sukamakmur,Ciomas,Kab.,Bogor,Jawa Barat
16610,Sukamantri,Tamansari,Kab.,Bogor,Jawa Barat
16610,Sukaresmi,Tamansari,Kab.,Bogor,Jawa Barat
16610,Tamansari,Tamansari,Kab.,Bogor,Jawa Barat
16620,Benteng,Ciampea,Kab.,Bogor,Jawa Barat
16620,Bojong Jengkol,Ciampea,Kab.,Bogor,Jawa Barat
16620,Bojong Rangkas,Ciampea,Kab.,Bogor,Jawa Barat
16620,Ciampea,Ciampea,Kab.,Bogor,Jawa Barat
16620,Ciampea Udik,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cibadak,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cibanteng,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cibuntu,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cicadas,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cihideung Ilir,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cihideung Udik,Ciampea,Kab.,Bogor,Jawa Barat
16620,Cinangka,Ciampea,Kab.,Bogor,Jawa Barat
16620,Tegal Waru,Ciampea,Kab.,Bogor,Jawa Barat
16630,Cemplang,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Ciaruteun Ilir,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Ciaruteun Udik,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Cibatok 1,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Cibatok 2,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Cijujung,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Cimanggu 1,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Cimanggu 2,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Dukuh,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Galuga,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Girimulya,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Leuweung Kolot,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Situ Ilir,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Situ Udik,Cibungbulang,Kab.,Bogor,Jawa Barat
16630,Sukamaju,Cibungbulang,Kab.,Bogor,Jawa Barat
16640,Babakan Sadeng,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Barengkok,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Cibeber 1,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Cibeber 2,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Kalong 1,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Kalong 2,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Karacak,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Karehkel,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Karyasari,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Leuwiliang,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Leuwimekar,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Leuwisadeng,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Pabangbon,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Purasari,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Puraseda,Leuwiliang,Kab.,Bogor,Jawa Barat
16640,Sadeng,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Sadengkolot,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Sibanteng,Leuwisadeng,Kab.,Bogor,Jawa Barat
16640,Wangun Jaya,Leuwisadeng,Kab.,Bogor,Jawa Barat
16650,Bantar Karet,Nanggung,Kab.,Bogor,Jawa Barat
16650,Cisarua,Nanggung,Kab.,Bogor,Jawa Barat
16650,Curug Bitung,Nanggung,Kab.,Bogor,Jawa Barat
16650,Hambaro,Nanggung,Kab.,Bogor,Jawa Barat
16650,Kalong Liud,Nanggung,Kab.,Bogor,Jawa Barat
16650,Malasari,Nanggung,Kab.,Bogor,Jawa Barat
16650,Nanggung,Nanggung,Kab.,Bogor,Jawa Barat
16650,Pangkal Jaya,Nanggung,Kab.,Bogor,Jawa Barat
16650,Parakan Muncang,Nanggung,Kab.,Bogor,Jawa Barat
16650,Sukaluyu,Nanggung,Kab.,Bogor,Jawa Barat
16660,Argapura,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Bangunjaya,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Banyu Asih,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Banyu Resmi,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Banyu Wangi,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Batu Jajar,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Bunar,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Cigudeg,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Cileuksa,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Cintamanik,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Cisarua,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Harkatjaya,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Jayaraharja,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Kiara Pandak,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Kiarasari,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Mekarjaya,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Pasir Madang,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Rengasjajar,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Sipayung,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Sukajaya,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Sukamaju,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Sukamulih,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Sukaraksa,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Tegallega,Cigudeg,Kab.,Bogor,Jawa Barat
16660,Urug,Sukajaya,Kab.,Bogor,Jawa Barat
16660,Wargajaya,Cigudeg,Kab.,Bogor,Jawa Barat
16670,Bagoang,Jasinga,Kab.,Bogor,Jawa Barat
16670,Barengkok,Jasinga,Kab.,Bogor,Jawa Barat
16670,Cikopomayak,Jasinga,Kab.,Bogor,Jawa Barat
16670,Curug,Jasinga,Kab.,Bogor,Jawa Barat
16670,Jasinga,Jasinga,Kab.,Bogor,Jawa Barat
16670,Jugala Jaya,Jasinga,Kab.,Bogor,Jawa Barat
16670,Kalongsawah,Jasinga,Kab.,Bogor,Jawa Barat
16670,Koleang,Jasinga,Kab.,Bogor,Jawa Barat
16670,Neglasari,Jasinga,Kab.,Bogor,Jawa Barat
16670,Pamagersari,Jasinga,Kab.,Bogor,Jawa Barat
16670,Pangaur,Jasinga,Kab.,Bogor,Jawa Barat
16670,Pangradin,Jasinga,Kab.,Bogor,Jawa Barat
16670,Setu,Jasinga,Kab.,Bogor,Jawa Barat
16670,Sipak,Jasinga,Kab.,Bogor,Jawa Barat
16670,Tegal Wangi,Jasinga,Kab.,Bogor,Jawa Barat
16680,Babakan,Dramaga,Kab.,Bogor,Jawa Barat
16680,Ciherang,Dramaga,Kab.,Bogor,Jawa Barat
16680,Cikarawang,Dramaga,Kab.,Bogor,Jawa Barat
16680,Dramaga,Dramaga,Kab.,Bogor,Jawa Barat
16680,Neglasari,Dramaga,Kab.,Bogor,Jawa Barat
16680,Petir,Dramaga,Kab.,Bogor,Jawa Barat
16680,Purwasari,Dramaga,Kab.,Bogor,Jawa Barat
16680,Sinar Sari,Dramaga,Kab.,Bogor,Jawa Barat
16680,Sukadamai,Dramaga,Kab.,Bogor,Jawa Barat
16680,Sukawening,Dramaga,Kab.,Bogor,Jawa Barat
16710,Cadas Ngampar,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Cibanon,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Cijujung,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Cikeas,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Cilebut Barat,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Cilebut Timur,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Cimandala,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Gunung Geulis,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Nagrak,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Pasir Jambu,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Pasirlaja,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Sukaraja,Sukaraja,Kab.,Bogor,Jawa Barat
16710,Sukatani,Sukaraja,Kab.,Bogor,Jawa Barat
16720,Banjar Sari,Ciawi,Kab.,Bogor,Jawa Barat
16720,Banjar Wangi,Ciawi,Kab.,Bogor,Jawa Barat
16720,Banjar Waru,Ciawi,Kab.,Bogor,Jawa Barat
16720,Bendungan,Ciawi,Kab.,Bogor,Jawa Barat
16720,Bitung Sari,Ciawi,Kab.,Bogor,Jawa Barat
16720,Bojong Murni,Ciawi,Kab.,Bogor,Jawa Barat
16720,Ciawi,Ciawi,Kab.,Bogor,Jawa Barat
16720,Cibedug,Ciawi,Kab.,Bogor,Jawa Barat
16720,Cileungsi,Ciawi,Kab.,Bogor,Jawa Barat
16720,Citapen,Ciawi,Kab.,Bogor,Jawa Barat
16720,Jambu Luwuk,Ciawi,Kab.,Bogor,Jawa Barat
16720,Pandansari,Ciawi,Kab.,Bogor,Jawa Barat
16720,Teluk Pinang,Ciawi,Kab.,Bogor,Jawa Barat
16730,Caringin,Caringin,Kab.,Bogor,Jawa Barat
16730,Ciderum,Caringin,Kab.,Bogor,Jawa Barat
16730,Ciherang Pondok,Caringin,Kab.,Bogor,Jawa Barat
16730,Cimande,Caringin,Kab.,Bogor,Jawa Barat
16730,Cimande Hilir,Caringin,Kab.,Bogor,Jawa Barat
16730,Cinagara,Caringin,Kab.,Bogor,Jawa Barat
16730,Lemah Duhur,Caringin,Kab.,Bogor,Jawa Barat
16730,Muarajaya,Caringin,Kab.,Bogor,Jawa Barat
16730,Pancawati,Caringin,Kab.,Bogor,Jawa Barat
16730,Pasir Buncir,Caringin,Kab.,Bogor,Jawa Barat
16730,Pasir Muncang,Caringin,Kab.,Bogor,Jawa Barat
16730,Tangkil,Caringin,Kab.,Bogor,Jawa Barat
16740,Cibalung,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Cijeruk,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Cipelang,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Cipicung,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Palasari,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Sukaharja,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Tajur Halang,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Tanjung Sari,Cijeruk,Kab.,Bogor,Jawa Barat
16740,Warung Menteng,Cijeruk,Kab.,Bogor,Jawa Barat
16750,Batu Layang,Cisarua,Kab.,Bogor,Jawa Barat
16750,Cibeureum,Cisarua,Kab.,Bogor,Jawa Barat
16750,Cilember,Cisarua,Kab.,Bogor,Jawa Barat
16750,Cisarua,Cisarua,Kab.,Bogor,Jawa Barat
16750,Citeko,Cisarua,Kab.,Bogor,Jawa Barat
16750,Jogjogan,Cisarua,Kab.,Bogor,Jawa Barat
16750,Kopo,Cisarua,Kab.,Bogor,Jawa Barat
16750,Leuwimalang,Cisarua,Kab.,Bogor,Jawa Barat
16750,Tugu Selatan,Cisarua,Kab.,Bogor,Jawa Barat
16750,Tugu Utara,Cisarua,Kab.,Bogor,Jawa Barat
16770,Cipayung (Cipayung Datar),Megamendung,Kab.,Bogor,Jawa Barat
16770,Cipayung Girang,Megamendung,Kab.,Bogor,Jawa Barat
16770,Gadog,Megamendung,Kab.,Bogor,Jawa Barat
16770,Kuta,Megamendung,Kab.,Bogor,Jawa Barat
16770,Megamendung,Megamendung,Kab.,Bogor,Jawa Barat
16770,Pasir Angin,Megamendung,Kab.,Bogor,Jawa Barat
16770,Sukagalih,Megamendung,Kab.,Bogor,Jawa Barat
16770,Sukakarya,Megamendung,Kab.,Bogor,Jawa Barat
16770,Sukamahi,Megamendung,Kab.,Bogor,Jawa Barat
16770,Sukamaju,Megamendung,Kab.,Bogor,Jawa Barat
16770,Sukamanah,Megamendung,Kab.,Bogor,Jawa Barat
16770,Sukaresmi,Megamendung,Kab.,Bogor,Jawa Barat
16810,Babakan Madang,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Bojong Koneng,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Ciasihan,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Ciasmara,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Cibening,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Cibitung Kulon,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Cibitung Wetan,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Cibunian,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Cijayanti,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Cimayang,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Cipambuan,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Citaringgul,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Gunung Bunder 1,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Gunung Bunder 2,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Gunung Menyan,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Gunung Picung,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Gunung Sari,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Kadumangu,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Karang Tengah,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Pamijahan,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Pasarean,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Purwabakti,Pamijahan,Kab.,Bogor,Jawa Barat
16810,Sentul,Babakan Madang,Kab.,Bogor,Jawa Barat
16810,Sumur Batu,Babakan Madang,Kab.,Bogor,Jawa Barat
16820,Cileungsi,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Cileungsi Kidul,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Cipenjo,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Cipeucang,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Dayeuh,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Gandoang,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Jatisari,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Limus Nunggal,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Mampir,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Mekarsari,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Pasir Angin,Cileungsi,Kab.,Bogor,Jawa Barat
16820,Setu Sari,Cileungsi,Kab.,Bogor,Jawa Barat
16830,Balekambang,Jonggol,Kab.,Bogor,Jawa Barat
16830,Bendungan,Jonggol,Kab.,Bogor,Jawa Barat
16830,Cibadak,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Cibodas,Jonggol,Kab.,Bogor,Jawa Barat
16830,Jonggol,Jonggol,Kab.,Bogor,Jawa Barat
16830,Pabuaran,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Singajaya,Jonggol,Kab.,Bogor,Jawa Barat
16830,Singasari,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sirnagalih,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sirnajaya,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Sukadamai,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Sukagalih,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sukaharja,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Sukajaya,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sukamaju,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sukamakmur,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Sukamanah,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sukamulya,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Sukanegara,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sukaresmi,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Sukasirna,Jonggol,Kab.,Bogor,Jawa Barat
16830,Sukawangi,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Wargajaya,Sukamakmur,Kab.,Bogor,Jawa Barat
16830,Weninggalih,Jonggol,Kab.,Bogor,Jawa Barat
16840,Antajaya,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Babakan Raden,Cariu,Kab.,Bogor,Jawa Barat
16840,Bantar Kuning,Cariu,Kab.,Bogor,Jawa Barat
16840,Buanajaya,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Cariu,Cariu,Kab.,Bogor,Jawa Barat
16840,Cibadak,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Cibatu Tiga,Cariu,Kab.,Bogor,Jawa Barat
16840,Cikutamahi,Cariu,Kab.,Bogor,Jawa Barat
16840,Karya Mekar,Cariu,Kab.,Bogor,Jawa Barat
16840,Kuta Mekar,Cariu,Kab.,Bogor,Jawa Barat
16840,Mekarwangi,Cariu,Kab.,Bogor,Jawa Barat
16840,Pasir Tanjung,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Selawangi,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Sirnarasa,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Sirnasari,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Sukajadi,Cariu,Kab.,Bogor,Jawa Barat
16840,Sukarasa,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Tanjungrasa,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Tanjungsari,Tanjungsari,Kab.,Bogor,Jawa Barat
16840,Tegal Panjang,Cariu,Kab.,Bogor,Jawa Barat
16911,Cibinong,Cibinong,Kab.,Bogor,Jawa Barat
16912,Nanggewer,Cibinong,Kab.,Bogor,Jawa Barat
16912,Nanggewer Mekar,Cibinong,Kab.,Bogor,Jawa Barat
16913,Karadenan,Cibinong,Kab.,Bogor,Jawa Barat
16913,Sukahati,Cibinong,Kab.,Bogor,Jawa Barat
16914,Harapan Jaya,Cibinong,Kab.,Bogor,Jawa Barat
16914,Pondok Rajeg,Cibinong,Kab.,Bogor,Jawa Barat
16914,Tengah,Cibinong,Kab.,Bogor,Jawa Barat
16915,Pakansari,Cibinong,Kab.,Bogor,Jawa Barat
16916,Pabuaran,Cibinong,Kab.,Bogor,Jawa Barat
16917,Cirimekar,Cibinong,Kab.,Bogor,Jawa Barat
16918,Ciriung,Cibinong,Kab.,Bogor,Jawa Barat
16920,Bojong Baru,Bojonggede,Kab.,Bogor,Jawa Barat
16920,Cimanggis,Bojonggede,Kab.,Bogor,Jawa Barat
16920,Ragajaya,Bojonggede,Kab.,Bogor,Jawa Barat
16920,Rawa Panjang,Bojonggede,Kab.,Bogor,Jawa Barat
